code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS HI 301,Women and Gender in US History,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS HI 303,"Sex, Love, Family: American Relationships from Birth to Death",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS HI 308,Religious Thought in America,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 315,The American West,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 320,Understanding Revolution: France and Algeria,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS HI 321,"The American Revolution, 1750-1800",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 322,The Rise and Fall of the First British Empire,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS HI 331,Drugs and Security in the Americas,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS HI 332,"Introduction History, Humanities, and Social Sciences Research in the Digital Age: Tools and Methods",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CAS HI 338,"Repression, Revolution, Rock n' Roll: US in 1950s & 1960s",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 339,A History of the Present: The United States since 1968,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 341,Political and Cultural Revolution,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS HI 343,"Taste, Culture, and Power: The Global History of Food",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS HI 347,"Bodies, Drugs, and Healing: A Global History of Medicine",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS HI 349,History of Religion in Precolonial Africa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 355,Fashion and Beauty Under War and Empire,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS HI 358,Twentieth-Century European Thought and Culture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS HI 363,Early Chinese History,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 364,Modern Chinese History,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 367,"The Odd Couple: China and the USA, 1776 to the present",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS HI 369,Empires and Modernity's in Motion: Modern Japan and the Asian World,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS HI 370,"Samurai, Ships, and Soil: Japan Among the Empires of Asia, 1600-1950",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS HI 372,Power and Pleasure in Asian America,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS HI 376,"The Israeli Settlement Project: History, and the Dynamics of Power",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS HI 389,Americans and the Middle East,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 390,Cities in the Middle East: Mecca to Dubai,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS HI 392,"Israel: History, Politics, Culture, Identity",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CAS HI 393,Israeli-Palestinian Conflict,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 399,Introduction to Latin American Politics and International Relations,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 401,Senior Honors Seminar 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 410,"Religion, Community, and Culture in Medieval Spain",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 426,Music and Ideas from Mozart to the Jazz Age,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 434,Monarchy in Modern Britain,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 444,Transformation and Trauma: Living in Post-Communist Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS HI 451,Fashion as History,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS HI 457,Alternative America,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 459,Paper Children and Tiger Parents: Capitalism and Asian American Families,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CAS HI 467,"Postwar America: Issues in Political, Cultural, and Social History, 1945-69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 482,"Merchants, Pirates, Missionaries, and the State in Maritime Asia, 600-2000",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CAS HI 504,The Civil War in American Memory,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS HI 505,"The American South in History, Literature, and Film",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 506,"The Transformation of Early New England: Witches, Whalers and Warfare",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 507,Three Revolutions,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 526,Poverty and Democracy: Modern India and the United States in Comparative Perspective,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS HI 527,"Getting Around: Transportation, Cars, and Community in the Modern World",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CAS HI 528,Engineering Boston,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS HI 529,History Media Lab: Producing Public-Facing History,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS HI 532,The Far Right in Europe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS HI 539,Nazis on Film,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS HI 553,Transnational Histories of Asia: How Homo Sapiens Changed the Largest Continent on Our Planet,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CAS HI 559,"Wars, Peace, and Diplomacy",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CAS HI 568,The Modern Metropolis: Approaches to Urban History,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 574,"Introduction to Critical University Studies: Space, Place, and BU",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS HI 575,"The Birth of Modern America, 1896-1929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 578,The United States as a Great Power,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS HI 584,"Labor, Sexuality, and Resistance in the Afro-Atlantic World",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS HI 595,Morocco: History on the Cusp of Three Continents,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS ID 116,Africa Today: The Beat of Popular Culture,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
CAS IN 299,CAS Undergraduate Internship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS IR 230,Fundamentals of International Politics,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 234,Fundamentals of Strategic Intelligence,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS IR 240,America Abroad: Debating the U.S. and the World since 1789,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 242,Globalization and World Poverty,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS IR 251,Introduction to Comparative Politics,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS IR 271,Introduction to International Relations,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 275,The Making of Asia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 290,Drugs and Security in the Americas,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS IR 292,Fundamentals of International Economics,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 295,Quantitative Methods for Global Policy,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 296,Economics for Global Studies,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 304,Environmentally Sustainable Development,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS IR 311,Climate Change and Development Policy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS IR 312,Comparative Development in the Middle East,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAS IR 315,International Nuclear Politics,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 319,Southeast Asia: Tradition and Modernity,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 322,History of the Climate Crisis,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS IR 330,Diplomatic Practice,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
CAS IR 347,Causes of War and Peace,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS IR 349,"History of International Relations, 1900-1945",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS IR 350,History of International Relations since 1945,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CAS IR 352,International Human Rights: Applying Human Rights in Africa,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
CAS IR 353,Nuclear Security,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 354,Gender & Global Politics,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CAS IR 363,Economic Cooperation in East Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
CAS IR 365,Rise of China,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS IR 367,Introduction to Latin American Politics and International Relations,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 368,Contemporary East Asian Economics,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 370,China: From Revolution to Reform,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 373,Global Governance and International Organization,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 374,Introduction to Security Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CAS IR 376,History of American Foreign Relations since 1898,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 378,Intelligence in a Democratic Society,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 379,Civil-Military Relations: Theory and Practice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 382,Understanding the Modern Middle East,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 386,Nation Building and Erosion in Africa,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 389,Technology and Global Governance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS IR 393,Technology and Economic Development,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS IR 399,Fundamentals of Global Money,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS IR 401,Pardee School Honors Thesis 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
CAS IR 402,Pardee School Honors Thesis 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS IR 410,Latin America Today: An Interdisciplinary Approach,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS IR 426,NGO Management and Leadership,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS IR 461,American Grand Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 480,Political Economy of Human Development,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 502,Latin American Political Parties,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS IR 504,Politics of the Arabian Peninsula and Persian Gulf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CAS IR 505,Arms Control and Proliferation of Weapons,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 516,Intelligence and Homeland Security,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CAS IR 517,Balkan Politics and International Relations,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
CAS IR 520,The State and Public Purpose in Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS IR 521,"Intelligence, Congress and the Formulation of National Security Policy",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS IR 523,Cybersecurity and U.S. National Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
CAS IR 525,"21st Century Deterrence: Nuclear, Space, Cyber",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 526,National and Homeland Security Law,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 527,Political Economy of China,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS IR 531,Intercultural Communication,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS IR 532,The Far Right in Europe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 533,Contentious Politics and the Arab Uprisings in the Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS IR 534,Contemporary African Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS IR 544,Solving Humanitarian Crises,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 545,History of Inequality,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS IR 552,Technology and War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 557,Guerrilla Warfare and Terrorism,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 558,Mapping Dangerous Online Speech,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CAS IR 559,Leadership and Cultural Change in Large Organizations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS IR 561,Religion and International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
CAS IR 563,Religion and Politics across Cultures,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS IR 564,Political Economy of Rising Powers,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS IR 566,History of Deportation & Border Security in the Americas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 568,U.S.-Latin American Relations,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS IR 572,Ballot or Bullet: The Global Struggle for Justice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS IR 573,Seminar in Public International Law,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 581,The Evolution of Strategic Intelligence,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS IR 583,Strategies of Defense Planning,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
CAS IR 584,Global Trade and Development,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS IR 587,Global Energy History,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS IR 591,Political Economy of Gender Inequality,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS IR 593,Technology and Economic Inclusion in the Developing World,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS IR 594,Global Environmental Negotiation and Policy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 100,World Cultures of the Jews,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
CAS JS 110,Judaism,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 120,The Bible,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS JS 121,"Judaism, Christianity, and Islam",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS JS 130,Masterpieces of Modern Hebrew Literature (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 136,Jewish Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS JS 210,The Hebrew Bible,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 211,From Jesus to Christ: The Origins of Christianity,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 239,Jewish Humor and Satire: Stand-Up Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
CAS JS 246,Jewish Mysticism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CAS JS 250,"Holy City: Jerusalem in Time, Space, and Imagination",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS JS 252,History of Judaism,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 255,Modern Judaism,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 257,Antisemitism after the Holocaust,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS JS 260,The Holocaust,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS JS 261,Representations of the Holocaust in Literature and Film,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 280,Israeli Popular Music,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
CAS JS 281,Advanced Modern Hebrew: Voices in Israeli Society,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CAS JS 282,Sixth-Semester Hebrew: Food Culture in Israel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
CAS JS 283,Israeli Culture through Film (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 285,"Israel: History, Politics, Culture, Identity",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CAS JS 286,Israeli-Palestinian Conflict,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS JS 311,Dead Sea Scrolls,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS JS 343,Jewish Fundamentalisms,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS JS 348,Philosophy and Mysticism: Jewish and Islamic Perspectives,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 365,Music and the Holocaust,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS JS 366,Fascism and the Holocaust in Italy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS JS 367,The Holocaust Through Film,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 369,Primo Levi Within Holocaust Literature,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 377,"Gender, Sexuality, and Judaism",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS JS 379,Islamophobia and Antisemitism,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
CAS JS 380,Israeli Culture though Media,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CAS JS 383,Israeli Culture through Film (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS JS 385,Israel and the Environment,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS JS 387,Environmental Law in Israel and the Mediterranean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS JS 388,"The Israeli Settlement Project ¿ History, and the Dynamics of Power",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS JS 389,Archeology and Israeli Society,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CAS JS 416,Biblical Fakes and Forgeries,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS JS 460,Seminar on the Holocaust,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CAS LC 111,First-Semester Chinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 112,Second-Semester Chinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 116,Chinese Reading and Writing 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 211,Third-Semester Chinese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LC 212,Fourth Semester Chinese,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LC 216,Chinese Reading and Writing 2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LC 250,Masterpieces of Classical Chinese Literature (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 251,Masterpieces of Modern Chinese Literature (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 260,Gateway to Asian Cultures,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 261,S24: Chinese Religion,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS LC 280,Chinese Classics in Today's World (in English translation),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 281,Chinese Theater,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 282,Old Tales for New Times: Folktale in Modern China,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS LC 287,Screening Modern China (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 311,Third Year Modern Chinese 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 313,Chinese through Theater and Performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CAS LC 315,Classical Chinese,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 316,Chinese Reading and Writing 3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS LC 317,Chinese in Modern Society,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CAS LC 318,Chinese through Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
CAS LC 319,Practical Chinese: Chinese in Intercultural Communication,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS LC 320,Advanced Classical Chinese,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LC 322,Business Chinese,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
CAS LC 416,Chinese through Literary Masterpieces,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS LC 420,Topics in Chinese through Media,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CAS LC 426,"Chinese American Stories: History, Identity, and Community",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS LC 480,Modern Chinese Literature & Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS LD 111,Amharic 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 112,Amharic 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 115,Zulu 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 116,Zulu 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 119,Igbo 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS LD 120,Igbo 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
