code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS NE 323,Experimental Psychology: Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
CAS NE 327,Experimental Psychology: Perception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 328,Experimental Psychology: Memory & Cognition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 329,Experimental Psychology: Cognitive Neuroscience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
CAS NE 333,Drugs and Behavior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 337,Memory Systems of the Brain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 338,Neuropsychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 349,"Neurotoxins in Biology, Medicine, Agriculture and War",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS NE 370,Neuroscience Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS NE 371,Junior Research in Neuroscience 1 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS NE 372,Junior Research in Neuroscience 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS NE 391,Junior Research in Neuroscience 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS NE 392,Junior Research in Neuroscience 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS NE 393,Junior Research in Neuroscience 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS NE 401,Honors Research in Neuroscience 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS NE 402,Honors Research in Neuroscience 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
CAS NE 445,Cellular and Molecular Neurophysiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 449,Neuroscience Design Lab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 455,Developmental Neurobiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 456,Neurobiology of Sex and Aggression,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS NE 481,Molecular Biology of the Neuron,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS NE 490,NeuroDiversity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS NE 491,Senior Research in Neuroscience 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS NE 492,Senior Research in Neuroscience 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS NE 493,Senior Research in Neuroscience 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS NE 503,Neuroimmunology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 520,Sensory Neurobiology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS NE 521,Animal Models in Behavioral Neuroscience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 525,Biology of Neurodegenerative Diseases,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
CAS NE 528,Human Brain Mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 530,Neural Models of Memory Function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 531,Imaging and Manipulating Memories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 532,"Neurobiology of Motivation, Decision Making, and Learning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 535,Translational Research in Alzheimer's Disease,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
CAS NE 542,Neuroethology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS NE 544,Developmental Neuropsychology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 556,Drug Discovery in Neuroscience,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS NE 561,Proteostasis in the Biology of Neurodegenerative Diseases,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS NE 589,Neural Impacts on Tumorigenesis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS NE 593,Topics in Computational Neuroscience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 594,Topics in Neurobiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NE 598,Neural Circuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS NS 101,Integrated Science I,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 100,Introduction to Philosophy,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 110,Great Philosophers,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 150,Introduction to Ethics,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 155,Politics and Philosophy,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 159,Philosophy and Film,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 160,Reasoning and Argumentation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 242,Philosophy of Human Nature,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 245,The Quest for God and the Good,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS PH 247,Introduction to Chinese Philosophy,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PH 248,Existentialism,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 251,Medical Ethics,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 253,Social Philosophy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 254,Political Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 256,Philosophy of Gender and Sexuality,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS PH 258,Philosophy and Literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 259,Philosophy of the Arts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 261,Puzzles and Paradoxes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 266,"Mind, Brain, and Self",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS PH 270,Philosophy of Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 272,"Science, Technology, and Values",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 300,History of Ancient Philosophy,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
CAS PH 310,History of Modern Philosophy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS PH 340,Metaphysics and Epistemology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 350,History of Ethics,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 360,Symbolic Logic,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 403,Plato 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 405,Aristotle 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 408,History of Medieval Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 409,Maimonides,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS PH 412,Philosophy of the Enlightenment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 413,Kant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 415,Nineteenth-Century Philosophy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 416,Hegel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 418,Marx and Marxism,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 419,Nietzsche,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 422,Analytic Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 424,Wittgenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 426,Phenomenology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS PH 427,Heidegger and Existential Philosophy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CAS PH 436,"Gender, Race, and Science",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 442,Philosophy and Feminism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 443,Philosophy of Mind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 445,The Philosophy of Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 446,Philosophy of Religion,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 452,Ethics of Health Care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 453,Classical to Early Modern Political Theory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PH 456,Topics in Philosophy and Religion,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PH 458,Crime and Punishment: Philosophical Perspectives,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CAS PH 459,Political and Legal Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 460,Epistemology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 461,Mathematical Logic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 462,Foundations of Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 463,Philosophy of Language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 465,Philosophy of Cognitive Science,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 468,Philosophical Problems of Logic and Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 470,Philosophy of Physics,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PH 472,Philosophy of Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 476,Philosophy of the Earth Sciences: From Deep Time to the Anthropocene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 484,Topics in Speculative Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 485,Topics in Philosophy of Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 487,Topics in the Philosophy of Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 488,Topics in Aesthetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 489,Henry James and New Media,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS PH 491,Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 492,Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 493,"Meaning, Memory, and History",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PH 495,Philosophy and Mysticism: Jewish and Islamic Perspectives,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS PH 496,Topics in Religious Thought,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS PH 525,Judith Butler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 111,Introduction to American Politics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PO 141,Introduction to Public Policy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PO 151,Introduction to Comparative Politics,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PO 171,Introduction to International Relations,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS PO 191,Introduction to Political Theory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 301,Presidential Leadership,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS PO 302,Congress,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PO 303,It's a Free Country: Civil Liberties in America,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 304,The Judicial Process,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 306,Media and Politics in the United States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PO 307,Public Opinion in American Politics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 308,The Politics of Race and Ethnicity,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 309,The Politics of Gender and Identity in the US,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 313,The Politics and Policy of HBO's The Wire,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS PO 316,Race and the Politics of Criminal Justice Policy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 317,American Campaigns and Elections,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS PO 320,Special Topics in Public Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 321,Foundations of American Public Policy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 322,"The Politics of Science, Care, and the Environment",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS PO 324,Comparative Public Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 327,Non-State Actors in International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 328,North-South Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 329,International Political Economy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS PO 330,Special Topics in Comparative Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 331,Comparative Political Economy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS PO 332,Civil Wars,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS PO 333,Democratic Erosion,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS PO 334,Political Violence,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PO 336,Voting Rights,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 338,Urban Politics of the Global South,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PO 341,European Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 343,Europe and International Relations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 344,"Democracy: Its Origins, Breakdown and Outcomes",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS PO 346,"Bombs and Bombshells: Gender, Armed Conflict, and Political Violence",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
CAS PO 350,The Making of Asia,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS PO 351,China: from Revolution to Reform,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 352,Rise of China,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS PO 354,Southeast Asia in World Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAS PO 355,War and Memory in the American Experience,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS PO 356,Nuclear Security,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS PO 357,Causes of War and Peace,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 360,Introduction to Latin American Politics and International Relations,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS PO 367,Zionism and Its Critics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 368,Introduction to Middle East Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 369,Comparative Development in the Middle East,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAS PO 373,African Politics Today,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 375,Democracy and Protest in the Global South,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PO 377,Africa in International Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 378,International Human Rights: Applying Human Rights in Africa,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
CAS PO 380,Special Topics: International Relations in Political Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 381,History of American Foreign Relations since 1898,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 384,Global Governance and International Organization,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS PO 388,Justice in an Unjust World,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 389,Citizenship: Who Belongs? Who Decides?,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 390,Special Topics in Political Theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 391,Classical to Early Modern Political Theory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 392,Modern Political Theory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 393,The European Enlightenment,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 394,Catastrophe and Memory,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS PO 395,Domination/Liberation,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS PO 396,Philosophy of Gender and Sexuality,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS PO 397,American Political Thought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 398,Feminist Political Theory,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS PO 399,Data Science for Politics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS PO 409,The Political Psychology of Group-Based Politics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS PO 491,Directed Study in Political Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 492,Directed Study in Political Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 493,Independent Work in Political Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 494,Independent Work in Political Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 497,Crime and Punishment: Philosophical Perspectives,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CAS PO 502,Political Analysis,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 503,The U.S. in the Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 505,Readings in American Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 507,Development of American Constitutional Law,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS PO 508,The Judiciary and Civil Liberties,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS PO 515,Advanced Public Opinion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS PO 516,Gender and Politics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS PO 517,Urban Politics and Policy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CAS PO 518,Causes and Consequences of Political Segregation in the United States,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS PO 519,Inequality and American Politics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CAS PO 520,Readings in Public Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 524,Local Policy Analysis Lab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
CAS PO 526,US Identity Politics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CAS PO 528,Political Economy of the European Union and US,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PO 529,Globalization and Contemporary Capitalism in Advanced Industrialized Nations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 530,Readings in Comparative Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 533,Globalization of Nationalism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 534,US Populism in Comparative Perspective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS PO 535,European Integration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 536,"Social Europe: Identity, Citizenship, and the Welfare State",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 539,Topics in European Politics and Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 540,Prohibition,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 542,Immigration: Politics and Policy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS PO 544,Nordic Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 546,People Power in Global Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 547,US Social Movements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS PO 548,Political Economy of China,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS PO 549,Problems and Issues in Post-Mao China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 550,The State and Public Purpose in Asia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS PO 552,Japan in International Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 553,Taiwan: Politics and Transformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 556,Women and Rebellion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS PO 558,War and Society in the Modern Age,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS PO 559,"Wars, Peace, and Diplomacy",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CAS PO 560,Rwanda: Genocide and Its Aftermath,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
CAS PO 561,Latin American Political Parties,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
